7662820775346,430,0.0,3
7662827493855,530,0.0,2
7662836387047,440,0.0,3
7662836567772,540,0.0,2
7662847471838,450,0.0,3
7662834067256,520,0.0,1
7662829392978,420,0.0,0
7662846826311,550,0.0,2
7662871314666,460,0.0,3
7662873957015,530,0.0,1
7662872872306,560,0.0,2
7662873130948,430,0.0,0
7662879299293,540,0.0,1
7662879201145,470,0.0,3
7662888718012,570,0.0,2
7662894676638,480,0.0,3
7662899749192,550,0.0,1
7662901131900,440,0.0,0
7662901084752,490,0.0,3
7662908949029,560,0.0,1
7662912300426,500,0.0,3
7662894373160,580,0.0,2
7662907533962,450,0.0,0
7662918495737,570,0.0,1
7662918789748,510,0.0,3
7662924929161,580,0.0,1
7662924353197,460,0.0,0
7662928125984,590,0.0,2
7662936909894,520,0.0,3
7662937060422,590,0.0,1
7662940621762,470,0.0,0
7662943506702,600,0.0,2
7662945577878,600,0.0,1
7662946039354,530,0.0,3
7662951748304,610,0.0,2
7662953508779,610,0.0,1
7662953786012,480,0.0,0
7662955196678,540,0.0,3
7662959774757,620,0.0,2
7662961934020,490,0.0,0
7662963291096,550,0.0,3
7662962131559,620,0.0,1
7662968385683,630,0.0,2
7662969658497,500,0.0,0
7662975243998,630,0.0,1
7662979478915,560,0.0,3
7662979788603,640,0.0,1
7662980340639,640,0.0,2
7662988636428,650,0.0,1
7662987915540,570,0.0,3
7662988296229,650,0.0,2
7662979601475,510,0.0,0
7662992606770,660,0.0,1
7662997266598,660,0.0,2
7662997591687,520,0.0,0
7663000104556,580,0.0,3
7663000543486,670,0.0,1
7663013400865,670,0.0,2
7663015050819,530,0.0,0
7663015502475,680,0.0,1
7663022259662,680,0.0,2
7663014537064,590,0.0,3
7663029683719,600,0.0,3
7663029049613,540,0.0,0
7663032400836,690,0.0,1
7663029359205,690,0.0,2
7663041683790,610,0.0,3
7663042783186,700,0.0,2
7663043250277,700,0.0,1
7663042858157,550,0.0,0
7663049736446,710,0.0,2
7663049569951,620,0.0,3
7663053769047,710,0.0,1
7663055623411,720,0.0,2
7663060480933,560,0.0,0
7663067792642,720,0.0,1
7663063619466,630,0.0,3
7663069925919,730,0.0,2
7663075139931,570,0.0,0
7663079822396,740,0.0,2
7663084777213,640,0.0,3
7663084919899,730,0.0,1
7663080534756,580,0.0,0
7663089405626,650,0.0,3
7663091670644,740,0.0,1
7663092467926,660,0.0,3
7663101203857,590,0.0,0
7663103024974,750,0.0,1
7663103680068,750,0.0,2
7663105742739,600,0.0,0
7663106684836,760,0.0,1
7663112028504,670,0.0,3
7663112610295,610,0.0,0
7663116581291,760,0.0,2
7663117284499,770,0.0,1
7663119532334,680,0.0,3
7663123742348,770,0.0,2
7663125288682,620,0.0,0
7663135531587,780,0.0,2
7663134968622,630,0.0,0
7663132347365,780,0.0,1
7663135764582,690,0.0,3
7663142962415,790,0.0,2
7663144111563,640,0.0,0
7663146979265,700,0.0,3
7663143282702,790,0.0,1
7663149581009,650,0.0,0
7663154150592,800,0.0,1
7663155169324,710,0.0,3
7663158199845,800,0.0,2
7663160577031,660,0.0,0
7663161690417,810,0.0,1
7663166885746,810,0.0,2
7663168426953,720,0.0,3
7663170883838,670,0.0,0
7663175774990,730,0.0,3
7663174338894,820,0.0,1
7663179114595,820,0.0,2
7663181935757,740,0.0,3
7663185312076,680,0.0,0
7663186564668,750,0.0,3
7663185892288,830,0.0,2
7663205719177,830,0.0,1
7663212532593,690,0.0,0
7663214414869,760,0.0,3
7663221911186,840,0.0,2
7663220141768,840,0.0,1
7663227385713,770,0.0,3
7663223583932,700,0.0,0
7663246710011,850,0.0,2
7663258042174,850,0.0,1
7663257601720,860,0.0,2
7663263391919,710,0.0,0
7663259492466,780,0.0,3
7663269736947,720,0.0,0
7663269624288,870,0.0,2
7663270253410,860,0.0,1
7663276761445,790,0.0,3
7663281116442,800,0.0,3
7663278961817,870,0.0,1
7663278419906,730,0.0,0
7663285492420,880,0.0,2
7663287407170,810,0.0,3
7663287880203,880,0.0,1
7663288263517,740,0.0,0
7663289106581,890,0.0,2
7663292469759,820,0.0,3
7663295126411,900,0.0,2
7663295586647,890,0.0,1
7663298194443,750,0.0,0
7663300977559,910,0.0,2
7663314462397,900,0.0,1
7663315957369,760,0.0,0
7663318611466,830,0.0,3
7663319063331,920,0.0,2
7663325132039,910,0.0,1
7663325423155,770,0.0,0
7663330495127,840,0.0,3
7663331570276,930,0.0,2
7663334376479,850,0.0,3
7663333714531,920,0.0,1
7663334538121,780,0.0,0
7663340838338,860,0.0,3
7663341061616,930,0.0,1
7663341270715,790,0.0,0
7663344839736,940,0.0,2
7663348211359,870,0.0,3
7663353548261,880,0.0,3
7663355229378,800,0.0,0
7663358854459,940,0.0,1
7663360771949,950,0.0,2
7663365032363,950,0.0,1
7663368225955,960,0.0,2
7663367601324,890,0.0,3
7663368471448,810,0.0,0
7663376833922,970,0.0,2
7663374973510,960,0.0,1
7663385287516,900,0.0,3
7663390723802,980,0.0,2
7663390802149,820,0.0,0
7663392556297,910,0.0,3
7663391976360,970,0.0,1
7663397991112,980,0.0,1
7663403591697,830,0.0,0
7663403849062,990,0.0,2
7663405185886,920,0.0,3
7663404835721,990,0.0,1
7663409408467,1000,0.0,2
7663413982300,1010,0.0,2
7663414671640,840,0.0,0
7663414562453,1000,0.0,1
7663415131695,930,0.0,3
7663423217903,1020,0.0,2
7663425079531,1010,0.0,1
7663423884162,850,0.0,0
7663424383995,940,0.0,3
7663430766368,1020,0.0,1
7663428939352,1030,0.0,2
7663436455854,1030,0.0,1
7663437641275,950,0.0,3
7663437302423,860,0.0,0
7663441323013,1040,0.0,1
7663448245921,870,0.0,0
7663451573922,880,0.0,0
7663448410770,1040,0.0,2
7663454352643,1050,0.0,1
7663454737996,960,0.0,3
7663464151035,970,0.0,3
7663460047883,1050,0.0,2
7663460579490,890,0.0,0
7663461835827,1060,0.0,1
7663467706573,980,0.0,3
7663471613794,1060,0.0,2
7663477520376,900,0.0,0
7663478144877,1070,0.0,2
7663477152823,990,0.0,3
7663481079216,1070,0.0,1
7663482082849,1080,0.0,2
7663489385277,1000,0.0,3
7663491908623,1090,0.0,2
7663493526760,1080,0.0,1
7663497743084,1010,0.0,3
7663496692471,910,0.0,0
7663502803582,1090,0.0,1
7663502495589,1020,0.0,3
7663505407436,1100,0.0,2
7663510225115,920,0.0,0
7663511963423,1030,0.0,3
7663515315399,1110,0.0,2
7663509731620,1100,0.0,1
7663519824887,1120,0.0,2
7663519464236,1040,0.0,3
7663526223234,1110,0.0,1
7663524663557,930,0.0,0
7663530132784,1050,0.0,3
7663528132793,1130,0.0,2
7663533816340,1060,0.0,3
7663535827050,1140,0.0,2
7663537206883,1070,0.0,3
7663539304813,1150,0.0,2
7663538947459,940,0.0,0
7663539564153,1120,0.0,1
7663540104049,1080,0.0,3
7663543768777,950,0.0,0
7663544999424,1090,0.0,3
7663545549850,1160,0.0,2
7663545071291,1130,0.0,1
7663547974305,1100,0.0,3
7663550888193,960,0.0,0
7663551518824,1140,0.0,1
7663557620552,1170,0.0,2
7663557875498,1110,0.0,3
7663562611373,1180,0.0,2
7663560759145,1150,0.0,1
7663566848828,970,0.0,0
7663572093486,1160,0.0,1
7663564217429,1120,0.0,3
7663571597649,1190,0.0,2
7663576876598,980,0.0,0
7663577938117,1200,0.0,2
7663577874482,1170,0.0,1
7663578733420,1130,0.0,3
7663583030383,1210,0.0,2
7663584606186,1140,0.0,3
7663583085264,1180,0.0,1
7663586815535,990,0.0,0
7663590618388,1190,0.0,1
7663590743339,1220,0.0,2
7663596239733,1000,0.0,0
7663596926491,1150,0.0,3
7663600560729,1200,0.0,1
7663600346493,1230,0.0,2
7663602825011,1010,0.0,0
7663603964862,1210,0.0,1
7663606479719,1020,0.0,0
7663606564368,1160,0.0,3
7663610713444,1240,0.0,2
7663610567883,1220,0.0,1
7663612490438,1170,0.0,3
7663617871987,1230,0.0,1
7663618616066,1180,0.0,3
7663620542734,1250,0.0,2
7663616642632,1030,0.0,0
7663622085440,1190,0.0,3
7663622114130,1240,0.0,1
7663625627602,1260,0.0,2
7663629883646,1040,0.0,0
7663632657704,1270,0.0,2
7663628667788,1250,0.0,1
7663629305641,1200,0.0,3
7663641687745,1050,0.0,0
7663642781940,1280,0.0,2
7663647317355,1210,0.0,3
7663650813995,1060,0.0,0
7663652907390,1220,0.0,3
7663657858199,1290,0.0,2
7663657634250,1260,0.0,1
7663669241393,1300,0.0,2
7663669858175,1070,0.0,0
7663669579413,1270,0.0,1
7663669528809,1230,0.0,3
7663674255511,1280,0.0,1
7663676556609,1240,0.0,3
7663677279127,1080,0.0,0
7663680601954,1290,0.0,1
7663674382467,1310,0.0,2
7663683362867,1250,0.0,3
7663683413759,1090,0.0,0
7663688472064,1320,0.0,2
7663688207769,1300,0.0,1
7663690023936,1260,0.0,3
7663694889620,1100,0.0,0
7663695531551,1310,0.0,1
7663694905654,1330,0.0,2
7663696610377,1270,0.0,3
7663701651707,1110,0.0,0
7663703337180,1320,0.0,1
7663703154989,1340,0.0,2
7663708210543,1280,0.0,3
7663717717975,1120,0.0,0
7663718669534,1330,0.0,1
7663718458918,1350,0.0,2
7663721691127,1130,0.0,0
7663722092690,1290,0.0,3
7663728481828,1140,0.0,0
7663727883173,1340,0.0,1
7663733900312,1360,0.0,2
7663742082614,1350,0.0,1
7663733710376,1300,0.0,3
7663736945202,1150,0.0,0
7663752058270,1160,0.0,0
7663753668654,1310,0.0,3
7663753692197,1360,0.0,1
7663759771599,1170,0.0,0
7663761896772,1320,0.0,3
7663761736177,1370,0.0,1
7663764169886,1180,0.0,0
7663765309451,1330,0.0,3
7663768317011,1380,0.0,1
7663769330760,1340,0.0,3
7663772799819,1190,0.0,0
7663776928704,1200,0.0,0
7663781135323,1350,0.0,3
7663781608435,1210,0.0,0
7663781291558,1390,0.0,1
7663785821257,1360,0.0,3
7663786402828,1220,0.0,0
7663785902719,1370,0.0,2
7663792335157,1400,0.0,1
7663795079344,1370,0.0,3
7663795831996,1380,0.0,2
7663799181167,1230,0.0,0
7663800885456,1380,0.0,3
7663801833137,1390,0.0,2
7663801343906,1410,0.0,1
7663806819311,1390,0.0,3
7663807960330,1240,0.0,0
7663808226549,1420,0.0,1
7663809407501,1400,0.0,3
7663811923936,1400,0.0,2
7663816112606,1410,0.0,3
7663815365046,1250,0.0,0
7663818135868,1430,0.0,1
7663821397612,1410,0.0,2
7663823202671,1420,0.0,3
7663823232253,1260,0.0,0
7663824652204,1440,0.0,1
7663826813372,1430,0.0,3
7663827581302,1270,0.0,0
7663829384573,1420,0.0,2
7663830190152,1440,0.0,3
7663831501915,1450,0.0,1
7663835672649,1430,0.0,2
7663840129334,1280,0.0,0
7663842218935,1440,0.0,2
7663843059095,1450,0.0,3
7663842916572,1460,0.0,1
7663846113135,1290,0.0,0
7663847523921,1450,0.0,2
7663848263777,1460,0.0,3
7663850016542,1470,0.0,1
7663854350988,1460,0.0,2
7663858695519,1470,0.0,3
7663853767982,1300,0.0,0
7663860986100,1480,0.0,1
7663863676897,1480,0.0,3
7663864281148,1470,0.0,2
7663870431286,1490,0.0,3
7663865780851,1310,0.0,0
7663870434696,1480,0.0,2
7663867625519,1490,0.0,1
7663874528592,1320,0.0,0
7663873658812,1500,0.0,3
7663877245169,1500,0.0,1
7663876875569,1490,0.0,2
7663877759148,1330,0.0,0
7663880972837,1510,0.0,1
7663884166266,1500,0.0,2
7663885577857,1520,0.0,1
7663879935068,1510,0.0,3
7663887345966,1340,0.0,0
7663889986055,1530,0.0,1
7663892307914,1520,0.0,3
7663890491609,1510,0.0,2
7663895852007,1530,0.0,3
7663898193136,1350,0.0,0
7663899352804,1540,0.0,1
7663899893425,1540,0.0,3
7663901736974,1520,0.0,2
7663906185660,1550,0.0,1
7663906250920,1360,0.0,0
7663907596504,1550,0.0,3
7663906788996,1530,0.0,2
7663910262894,1560,0.0,3
7663912358676,1540,0.0,2
7663912922155,1560,0.0,1
7663914153593,1570,0.0,3
7663912259510,1370,0.0,0
7663916098495,1550,0.0,2
7663917209550,1570,0.0,1
7663917837502,1580,0.0,3
7663919695769,1560,0.0,2
7663917877626,1380,0.0,0
7663921652472,1580,0.0,1
7663923589128,1590,0.0,3
7663922693617,1390,0.0,0
7663922885951,1570,0.0,2
7663929279710,1400,0.0,0
7663930625019,1580,0.0,2
7663932102887,1590,0.0,1
7663932507939,1410,0.0,0
7663931937163,1600,0.0,3
7663940425115,1590,0.0,2
7663947823381,1610,0.0,3
7663947434958,1600,0.0,2
7663947899600,1420,0.0,0
7663947457679,1600,0.0,1
7663955765024,1430,0.0,0
7663954944840,1610,0.0,1
7663954694435,1610,0.0,2
7663960786875,1620,0.0,3
7663966950676,1630,0.0,3
7663970323408,1620,0.0,2
7663969571668,1440,0.0,0
7663969704034,1620,0.0,1
7663971895791,1640,0.0,3
7663975684420,1630,0.0,2
7663976101874,1630,0.0,1
7663975943053,1450,0.0,0
7663981375198,1650,0.0,3
7663986604745,1460,0.0,0
7663987401424,1660,0.0,3
7663990559928,1470,0.0,0
7663991362570,1670,0.0,3
7663991068636,1640,0.0,1
7663993842749,1480,0.0,0
7663991057283,1640,0.0,2
7663999903782,1650,0.0,1
7664001425829,1650,0.0,2
7663998992239,1680,0.0,3
7664000999165,1490,0.0,0
7664003550374,1660,0.0,1
7664005804035,1660,0.0,2
7664012469939,1670,0.0,1
7664011116626,1500,0.0,0
7664014336172,1690,0.0,3
7664022742852,1510,0.0,0
7664020732043,1670,0.0,2
7664027018687,1700,0.0,3
7664030722600,1520,0.0,0
7664033319217,1680,0.0,1
7664036267813,1680,0.0,2
7664036687960,1530,0.0,0
7664043028257,1540,0.0,0
7664042734004,1690,0.0,1
7664043316422,1690,0.0,2
7664044158392,1710,0.0,3
7664055862325,1720,0.0,3
7664056681157,1550,0.0,0
7664057667096,1700,0.0,2
7664056454762,1700,0.0,1
7664058710926,1730,0.0,3
7664062824924,1710,0.0,1
7664063842030,1740,0.0,3
7664067844634,1720,0.0,1
7664072520683,1710,0.0,2
7664065434723,1560,0.0,0
7664072832838,1750,0.0,3
7664076275145,1730,0.0,1
7664079314701,1720,0.0,2
7664084458359,1740,0.0,1
7664083291460,1570,0.0,0
7664087427926,1760,0.0,3
7664088229724,1730,0.0,2
7664095459587,1580,0.0,0
7664094707017,1750,0.0,1
7664099434285,1760,0.0,1
7664098686648,1770,0.0,3
7664102820484,1590,0.0,0
7664104897235,1740,0.0,2
7664106139518,1780,0.0,3
7664105191743,1770,0.0,1
7664108977363,1600,0.0,0
7664110363352,1750,0.0,2
7664111784058,1790,0.0,3
7664111390651,1780,0.0,1
7664115673286,1610,0.0,0
7664116960435,1800,0.0,3
7664120408864,1620,0.0,0
7664119635667,1790,0.0,1
7664120623465,1760,0.0,2
7664126125275,1810,0.0,3
7664125939766,1630,0.0,0
7664129022927,1770,0.0,2
7664137489474,1820,0.0,3
7664143487075,1780,0.0,2
7664147511461,1830,0.0,3
7664148151274,1790,0.0,2
7664143095336,1800,0.0,1
7664150688897,1840,0.0,3
7664143613527,1640,0.0,0
7664153556294,1810,0.0,1
7664152035389,1800,0.0,2
7664154452857,1850,0.0,3
7664159169137,1820,0.0,1
7664165648867,1650,0.0,0
7664163434938,1860,0.0,3
7664165535388,1810,0.0,2
7664169174604,1660,0.0,0
7664170702753,1820,0.0,2
7664171338579,1670,0.0,0
7664171820578,1870,0.0,3
7664165970366,1830,0.0,1
7664173578553,1830,0.0,2
7664175329999,1680,0.0,0
7664176367047,1840,0.0,2
7664176273059,1880,0.0,3
7664182401262,1850,0.0,2
7664184115133,1890,0.0,3
7664187719328,1860,0.0,2
7664189190371,1900,0.0,3
7664191783702,1870,0.0,2
7664192535410,1910,0.0,3
7664195214710,1880,0.0,2
7664197409064,1690,0.0,0
7664198135379,1840,0.0,1
7664202057282,1920,0.0,3
7664203529563,1700,0.0,0
7664203634966,1890,0.0,2
7664205081255,1850,0.0,1
7664208825083,1900,0.0,2
7664207743026,1930,0.0,3
7664211594535,1710,0.0,0
7664216944588,1910,0.0,2
7664219345799,1860,0.0,1
7664221345710,1940,0.0,3
7664221569672,1920,0.0,2
7664225106878,1720,0.0,0
7664231107833,1930,0.0,2
7664232161739,1870,0.0,1
7664233360221,1950,0.0,3
7664231473280,1730,0.0,0
7664234991969,1940,0.0,2
7664236856493,1880,0.0,1
7664243329309,1960,0.0,3
7664244885671,1740,0.0,0
7664246233843,1890,0.0,1
7664246053039,1950,0.0,2
7664252117254,1970,0.0,3
7664252591879,1960,0.0,2
7664252850945,1900,0.0,1
7664252938693,1750,0.0,0
7664258204983,1970,0.0,2
7664260467072,1980,0.0,3
7664262844423,1760,0.0,0
7664263941691,1910,0.0,1
7664269733610,1770,0.0,0
7664270449336,1990,0.0,3
7664271125903,1980,0.0,2
7664271918250,1920,0.0,1
7664278427095,1990,0.0,2
7664278877657,2000,0.0,3
7664278354559,1780,0.0,0
7664284110358,2000,0.0,2
7664286035295,2010,0.0,3
7664287978539,1930,0.0,1
7664295431027,2020,0.0,3
7664295297890,1790,0.0,0
7664297110773,2010,0.0,2
7664302818233,1800,0.0,0
7664304386167,1940,0.0,1
7664309360753,2020,0.0,2
7664311639771,2030,0.0,3
7664312366695,2030,0.0,2
7664317105446,2040,0.0,2
7664319869879,2050,0.0,2
7664322717777,1810,0.0,0
7664323874742,1950,0.0,1
7664327941068,2060,0.0,2
7664331514564,1820,0.0,0
7664335661675,1960,0.0,1
7664335479193,2040,0.0,3
7664340468177,2070,0.0,2
7664342206087,2050,0.0,3
7664346358681,1830,0.0,0
7664349153837,2080,0.0,2
7664345844752,1970,0.0,1
7664354278611,2060,0.0,3
7664353684841,1840,0.0,0
7664355998410,2090,0.0,2
7664358991334,2070,0.0,3
7664361199935,1850,0.0,0
7664360745353,1980,0.0,1
7664362974928,2100,0.0,2
7664365194150,1860,0.0,0
7664365403167,1990,0.0,1
7664368410858,2000,0.0,1
7664364689163,2080,0.0,3
7664367756122,2110,0.0,2
7664368700807,1870,0.0,0
7664371711399,2120,0.0,2
7664373261113,2090,0.0,3
7664371175964,2010,0.0,1
7664374938046,1880,0.0,0
7664376176693,2100,0.0,3
7664377249229,2020,0.0,1
7664378277300,1890,0.0,0
7664378736840,2110,0.0,3
7664380181078,2030,0.0,1
7664381229722,1900,0.0,0
7664375393090,2130,0.0,2
7664383586067,2120,0.0,3
7664383731520,2040,0.0,1
7664386129544,1910,0.0,0
7664387338957,2130,0.0,3
7664388202552,2140,0.0,2
7664390963648,2140,0.0,3
7664392923742,2150,0.0,3
7664393408166,2150,0.0,2
7664391829825,2050,0.0,1
7664391361780,1920,0.0,0
7664399943855,2160,0.0,3
7664403472074,2170,0.0,3
7664401656687,2060,0.0,1
7664399032938,2160,0.0,2
7664400461575,1930,0.0,0
7664407373795,2180,0.0,3
7664407878270,2070,0.0,1
7664417656830,1940,0.0,0
7664417264587,2170,0.0,2
7664418358028,2080,0.0,1
7664416957410,2190,0.0,3
7664423273366,2090,0.0,1
7664425577479,2200,0.0,3
7664426060769,2180,0.0,2
7664431862120,2190,0.0,2
7664430425547,2210,0.0,3
7664430966991,2100,0.0,1
7664430630237,1950,0.0,0
7664436862280,2220,0.0,3
7664438687736,2200,0.0,2
7664440649911,2230,0.0,3
7664439182144,1960,0.0,0
7664438213495,2110,0.0,1
7664443541547,2240,0.0,3
7664443639897,2210,0.0,2
7664452200340,2220,0.0,2
7664450463178,1970,0.0,0
7664451539983,2250,0.0,3
7664450965110,2120,0.0,1
7664457931368,2230,0.0,2
7664459484166,2260,0.0,3
7664458952072,1980,0.0,0
7664466307676,2270,0.0,3
7664461856029,2130,0.0,1
7664464578448,2240,0.0,2
7664471466309,2250,0.0,2
7664471376057,2280,0.0,3
7664474916910,2260,0.0,2
7664477989640,2290,0.0,3
7664479739200,2140,0.0,1
7664473829866,1990,0.0,0
7664483274398,2300,0.0,3
7664485283649,2270,0.0,2
7664485481009,2000,0.0,0
7664488985894,2150,0.0,1
7664490553585,2310,0.0,3
7664496383737,2010,0.0,0
7664496570860,2320,0.0,3
7664496744081,2160,0.0,1
7664495169638,2280,0.0,2
7664502732890,2020,0.0,0
7664505647671,2330,0.0,3
7664508125680,2290,0.0,2
7664516834369,2300,0.0,2
7664516499863,2170,0.0,1
7664519115204,2340,0.0,3
7664522649427,2030,0.0,0
7664528228617,2180,0.0,1
7664527920836,2350,0.0,3
7664531026340,2040,0.0,0
7664529973853,2310,0.0,2
7664533037064,2190,0.0,1
7664536332219,2360,0.0,3
7664538135527,2320,0.0,2
7664538797461,2200,0.0,1
7664540623583,2370,0.0,3
7664544484908,2380,0.0,3
7664544954156,2210,0.0,1
7664536966812,2050,0.0,0
7664548266503,2390,0.0,3
7664545484134,2330,0.0,2
7664552827804,2220,0.0,1
7664552531714,2060,0.0,0
7664560843993,2340,0.0,2
7664557544468,2400,0.0,3
7664565768137,2070,0.0,0
7664567417919,2350,0.0,2
7664565442938,2230,0.0,1
7664570257030,2410,0.0,3
7664572348746,2360,0.0,2
7664575780951,2080,0.0,0
7664582162553,2420,0.0,3
7664584013421,2370,0.0,2
7664581419532,2240,0.0,1
7664587853503,2430,0.0,3
7664591044524,2250,0.0,1
7664589258401,2090,0.0,0
7664588485463,2380,0.0,2
7664595440876,2440,0.0,3
7664596204908,2390,0.0,2
7664602710063,2450,0.0,3
7664602535017,2260,0.0,1
7664602941792,2100,0.0,0
7664608697899,2400,0.0,2
7664611385257,2460,0.0,3
7664611308108,2110,0.0,0
7664613753634,2270,0.0,1
7664616767855,2410,0.0,2
7664628948319,2120,0.0,0
7664631342144,2470,0.0,3
7664632693175,2280,0.0,1
7664630972481,2420,0.0,2
7664648506857,2430,0.0,2
7664651122872,2130,0.0,0
7664654100530,2290,0.0,1
7664654805989,2440,0.0,2
7664656302627,2140,0.0,0
7664652591401,2480,0.0,3
7664660246316,2450,0.0,2
7664664275066,2150,0.0,0
7664664180579,2300,0.0,1
7664664872697,2490,0.0,3
7664669048657,2160,0.0,0
7664667233442,2460,0.0,2
7664670543628,2500,0.0,3
7664669334615,2310,0.0,1
7664672066308,2170,0.0,0
7664674208051,2320,0.0,1
7664674881695,2470,0.0,2
7664674494303,2510,0.0,3
7664678477356,2180,0.0,0
7664680603021,2480,0.0,2
7664684211676,2330,0.0,1
7664684223004,2190,0.0,0
7664685503278,2490,0.0,2
7664683800978,2520,0.0,3
7664688091477,2340,0.0,1
7664694722464,2350,0.0,1
7664695085308,2500,0.0,2
7664697925328,2200,0.0,0
7664697729221,2530,0.0,3
7664704332009,2510,0.0,2
